permalink,year,m_fr_sum,fr_sum,serial_num,vp_exp_dummy,num_comp_exp,product_num,inv_num,cs_dummy,biz_dummy,master_dummy
dr-benjamin-bederson,2009,0,0,1,1,2,8,0,0,0,0
dr-benjamin-bederson,2010,0,0,1,1,2,8,0,0,0,0
dr-benjamin-bederson,2011,0,0,1,1,2,8,0,0,0,0
dr-benjamin-bederson,2012,0,0,1,1,2,8,0,0,0,0
dr-benjamin-bederson,2013,0,0,1,1,2,8,0,0,0,0
dr-benjamin-bederson,2014,0,0,1,1,2,8,0,0,0,0
brian-c-mcgarvey,2007,0,0,1,1,8,1,0,0,0,0
brian-c-mcgarvey,2008,0,0,1,1,8,1,0,0,0,0
brian-c-mcgarvey,2009,0,0,1,1,8,1,0,0,0,0
brian-c-mcgarvey,2010,0,0,1,1,8,1,0,0,0,0
brian-c-mcgarvey,2011,0,0,1,1,8,1,0,0,0,0
brian-c-mcgarvey,2012,0,0,1,1,8,1,0,0,0,0
brian-c-mcgarvey,2013,0,0,1,1,8,1,0,0,0,0
brian-c-mcgarvey,2014,0,0,1,1,8,1,0,0,0,0
james-hong,2007,0,0,1,1,9,1,0,0,0,0
james-hong,2008,0,0,1,1,9,1,0,0,0,0
james-hong,2009,0,0,1,1,9,1,0,0,0,0
james-hong,2010,0,0,1,1,9,1,16,0,0,0
james-hong,2011,0,0,1,1,9,1,29,0,0,0
james-hong,2012,0,0,1,1,9,1,36,0,0,0
james-hong,2013,0,0,1,1,9,1,36,0,0,0
james-hong,2014,0,0,1,1,9,1,36,0,0,0
jim-young,2007,0,0,1,1,2,1,1,0,0,0
jim-young,2008,0,0,1,1,2,1,1,0,0,0
jim-young,2009,0,0,1,1,2,1,1,0,0,0
jim-young,2010,0,0,1,1,2,1,1,0,0,0
jim-young,2011,0,0,1,1,2,1,4,0,0,0
jim-young,2012,0,0,1,1,2,1,6,0,0,0
jim-young,2013,0,0,1,1,2,1,6,0,0,0
jim-young,2014,0,0,1,1,2,1,6,0,0,0
brian-sugar,2007,15,15000000,2,1,3,4,0,0,0,0
brian-sugar,2008,0,0,2,1,3,4,0,0,0,0
brian-sugar,2009,16,16000000,2,1,3,4,0,0,0,0
brian-sugar,2010,0,0,2,1,3,4,3,0,0,0
brian-sugar,2011,15,15000000,2,1,3,4,4,0,0,0
brian-sugar,2012,0,0,2,1,3,4,6,0,0,0
brian-sugar,2013,0,0,2,1,3,4,10,0,0,0
brian-sugar,2014,0,0,2,1,3,4,10,0,0,0
lisa-sugar,2007,15,15000000,2,1,3,4,0,0,0,0
lisa-sugar,2008,0,0,2,1,3,4,0,0,0,0
lisa-sugar,2009,16,16000000,2,1,3,4,0,0,0,0
lisa-sugar,2010,0,0,2,1,3,4,0,0,0,0
lisa-sugar,2011,15,15000000,2,1,3,4,0,0,0,0
lisa-sugar,2012,0,0,2,1,3,4,0,0,0,0
lisa-sugar,2013,0,0,2,1,3,4,0,0,0,0
lisa-sugar,2014,0,0,2,1,3,4,0,0,0,0
krista-moatz,2007,15,15000000,2,1,3,4,0,0,1,0
krista-moatz,2008,0,0,2,1,3,4,0,0,1,0
krista-moatz,2009,16,16000000,2,1,3,4,0,0,1,0
krista-moatz,2010,0,0,2,1,3,4,0,0,1,0
krista-moatz,2011,15,15000000,2,1,3,4,0,0,1,0
krista-moatz,2012,0,0,2,1,3,4,0,0,1,0
krista-moatz,2013,0,0,2,1,3,4,0,0,1,0
krista-moatz,2014,0,0,2,1,3,4,0,0,1,0
arthur-cinader,2007,15,15000000,2,1,3,4,0,0,0,0
arthur-cinader,2008,0,0,2,1,3,4,0,0,0,0
arthur-cinader,2009,16,16000000,2,1,3,4,0,0,0,0
arthur-cinader,2010,0,0,2,1,3,4,0,0,0,0
arthur-cinader,2011,15,15000000,2,1,3,4,0,0,0,0
arthur-cinader,2012,0,0,2,1,3,4,0,0,0,0
arthur-cinader,2013,0,0,2,1,3,4,0,0,0,0
arthur-cinader,2014,0,0,2,1,3,4,0,0,0,0
jason-rhee,2007,15,15000000,2,1,4,4,0,0,0,0
jason-rhee,2008,0,0,2,1,4,4,0,0,0,0
jason-rhee,2009,16,16000000,2,1,4,4,0,0,0,0
jason-rhee,2010,0,0,2,1,4,4,0,0,0,0
jason-rhee,2011,15,15000000,2,1,4,4,0,0,0,0
jason-rhee,2012,0,0,2,1,4,4,0,0,0,0
jason-rhee,2013,0,0,2,1,4,4,0,0,0,0
jason-rhee,2014,0,0,2,1,4,4,0,0,0,0
niklas-zennstrom,2007,64.05,64050000,4,1,11,9,1,1,1,1
niklas-zennstrom,2008,0,0,5,1,11,9,1,1,1,1
niklas-zennstrom,2009,50,50000000,5,1,11,9,1,1,1,1
niklas-zennstrom,2010,7.755032,7755032,5,1,11,9,1,1,1,1
niklas-zennstrom,2011,17.5,17500000,5,1,11,9,1,1,1,1
niklas-zennstrom,2012,0,0,5,1,11,9,1,1,1,1
niklas-zennstrom,2013,83.2,83200000,5,1,11,9,1,1,1,1
niklas-zennstrom,2014,25,25000000,5,1,11,9,1,1,1,1
janus-friis,2007,64.05,64050000,3,1,5,8,0,0,0,0
janus-friis,2008,0,0,4,1,5,8,0,0,0,0
janus-friis,2009,50,50000000,4,1,5,8,1,0,0,0
janus-friis,2010,7.755032,7755032,4,1,5,8,1,0,0,0
janus-friis,2011,17.5,17500000,4,1,5,8,3,0,0,0
janus-friis,2012,0,0,4,1,5,8,3,0,0,0
janus-friis,2013,83.2,83200000,4,1,5,8,6,0,0,0
janus-friis,2014,25,25000000,4,1,5,8,6,0,0,0
henry-gomez,2007,0,0,1,1,11,1,0,0,0,0
henry-gomez,2008,0,0,1,1,11,1,0,0,0,0
henry-gomez,2009,0,0,1,1,11,1,0,0,0,0
henry-gomez,2010,0,0,1,1,11,1,0,0,0,0
henry-gomez,2011,0,0,1,1,11,1,0,0,0,0
henry-gomez,2012,0,0,1,1,11,1,0,0,0,0
henry-gomez,2013,0,0,1,1,11,1,0,0,0,0
henry-gomez,2014,0,0,1,1,11,1,0,0,0,0
michael-robertson,2007,6,6000000,4,1,7,5,0,0,0,0
michael-robertson,2008,0,0,4,1,7,5,0,0,0,0
michael-robertson,2009,0,0,4,1,7,5,0,0,0,0
michael-robertson,2010,0,0,4,1,7,5,1,0,0,0
michael-robertson,2011,0,0,5,1,7,5,1,0,0,0
michael-robertson,2012,0,0,5,1,7,5,1,0,0,0
michael-robertson,2013,0,0,5,1,7,5,1,0,0,0
michael-robertson,2014,0,0,5,1,7,5,1,0,0,0
boaz-zilberman,2007,10,10000000,1,1,1,2,0,0,0,0
boaz-zilberman,2008,0,0,1,1,1,2,0,0,0,0
boaz-zilberman,2009,10,10000000,1,1,1,2,0,0,0,0
boaz-zilberman,2010,0,0,1,1,1,2,0,0,0,0
boaz-zilberman,2011,10,10000000,1,1,1,2,0,0,0,0
boaz-zilberman,2012,0,0,1,1,1,2,0,0,0,0
boaz-zilberman,2013,0,0,1,1,1,2,0,0,0,0
boaz-zilberman,2014,0,0,1,1,1,2,0,0,0,0
alex-nerst,2007,10,10000000,1,1,1,2,0,0,0,0
alex-nerst,2008,0,0,1,1,1,2,0,0,0,0
alex-nerst,2009,10,10000000,1,1,1,2,0,0,0,0
alex-nerst,2010,0,0,1,1,1,2,0,0,0,0
alex-nerst,2011,10,10000000,1,1,1,2,0,0,0,0
alex-nerst,2012,0,0,1,1,1,2,0,0,0,0
alex-nerst,2013,0,0,1,1,1,2,0,0,0,0
alex-nerst,2014,0,0,1,1,1,2,0,0,0,0
colin-quon,2007,12.5,12500000,2,1,7,3,0,1,0,0
colin-quon,2008,0,0,2,1,7,3,0,1,0,0
colin-quon,2009,0,0,2,1,7,3,0,1,0,0
colin-quon,2010,0,0,2,1,7,3,0,1,0,0
colin-quon,2011,0,0,2,1,7,3,0,1,0,0
colin-quon,2012,0,0,2,1,7,3,0,1,0,0
colin-quon,2013,0,0,2,1,7,3,0,1,0,0
colin-quon,2014,0,0,2,1,7,3,0,1,0,0
jeff-laporte,2007,12.5,12500000,1,1,2,2,0,0,0,0
jeff-laporte,2008,0,0,1,1,2,2,0,0,0,0
jeff-laporte,2009,0,0,1,1,2,2,0,0,0,0
jeff-laporte,2010,0,0,1,1,2,2,0,0,0,0
jeff-laporte,2011,0,0,1,1,2,2,0,0,0,0
jeff-laporte,2012,0,0,1,1,2,2,0,0,0,0
jeff-laporte,2013,0,0,1,1,2,2,0,0,0,0
jeff-laporte,2014,0,0,1,1,2,2,0,0,0,0
elliott-breece,2007,0,0,1,1,2,1,0,0,0,0
elliott-breece,2008,0,0,1,1,2,1,0,0,0,0
elliott-breece,2009,0,0,1,1,2,1,0,0,0,0
elliott-breece,2010,0,0,1,1,2,1,0,0,0,0
elliott-breece,2011,2,2000000,1,1,2,1,0,0,0,0
elliott-breece,2012,0,0,1,1,2,1,0,0,0,0
elliott-breece,2013,4.7,4700000,1,1,2,1,0,0,0,0
elliott-breece,2014,0,0,1,1,2,1,0,0,0,0
elias-roman,2007,0,0,1,1,5,1,0,0,1,0
elias-roman,2008,0,0,1,1,5,1,0,0,1,0
elias-roman,2009,0,0,1,1,5,1,0,0,1,0
elias-roman,2010,0,0,1,1,5,1,0,0,1,0
elias-roman,2011,2,2000000,1,1,5,1,0,0,1,0
elias-roman,2012,0,0,1,1,5,1,0,0,1,0
elias-roman,2013,4.7,4700000,1,1,5,1,0,0,1,0
elias-roman,2014,0,0,1,1,5,1,0,0,1,0
joshua-boltuch,2007,0,0,0,1,2,1,0,0,0,0
joshua-boltuch,2008,0,0,0,1,2,1,0,0,0,0
joshua-boltuch,2009,3.9,3900000,0,1,2,1,0,0,0,0
joshua-boltuch,2010,0,0,0,1,2,1,0,0,0,0
joshua-boltuch,2011,0,0,1,1,2,1,0,0,0,0
joshua-boltuch,2012,0,0,1,1,2,1,0,0,0,0
joshua-boltuch,2013,0,0,1,1,2,1,0,0,0,0
joshua-boltuch,2014,0,0,1,1,2,1,0,0,0,0
anthony-batt,2007,40,40000000,3,1,8,7,0,0,0,0
anthony-batt,2008,52,52000000,3,1,8,7,0,0,0,0
anthony-batt,2009,44.399155,44399155,3,1,8,7,0,0,0,0
anthony-batt,2010,0,0,3,1,8,7,0,0,0,0
anthony-batt,2011,0,0,3,1,8,7,0,0,0,0
anthony-batt,2012,0,0,3,1,8,7,0,0,0,0
anthony-batt,2013,15,15000000,3,1,8,7,0,0,0,0
anthony-batt,2014,17.5,17500000,3,1,8,7,0,0,0,0
tyler-goldman,2007,0,0,1,1,6,1,0,0,1,0
tyler-goldman,2008,0,0,1,1,6,1,0,0,1,0
tyler-goldman,2009,0,0,1,1,6,1,0,0,1,0
tyler-goldman,2010,0,0,1,1,6,1,0,0,1,0
tyler-goldman,2011,0,0,1,1,6,1,0,0,1,0
tyler-goldman,2012,0,0,1,1,6,1,0,0,1,0
tyler-goldman,2013,0,0,1,1,6,1,0,0,1,0
tyler-goldman,2014,0,0,1,1,6,1,0,0,1,0
adam-mckay,2007,15,15000000,1,1,1,2,0,0,0,0
adam-mckay,2008,3,3000000,1,1,1,2,0,0,0,0
adam-mckay,2009,0,0,1,1,1,2,0,0,0,0
adam-mckay,2010,0,0,1,1,1,2,0,0,0,0
adam-mckay,2011,0,0,1,1,1,2,0,0,0,0
adam-mckay,2012,0,0,1,1,1,2,0,0,0,0
adam-mckay,2013,0,0,1,1,1,2,0,0,0,0
adam-mckay,2014,0,0,1,1,1,2,0,0,0,0
will-ferrell,2007,15,15000000,1,1,2,2,0,0,0,0
will-ferrell,2008,3,3000000,1,1,2,2,0,0,0,0
will-ferrell,2009,0,0,1,1,2,2,0,0,0,0
will-ferrell,2010,0,0,1,1,2,2,0,0,0,0
will-ferrell,2011,0,0,1,1,2,2,0,0,0,0
will-ferrell,2012,0,0,1,1,2,2,0,0,0,0
will-ferrell,2013,0,0,1,1,2,2,0,0,0,0
will-ferrell,2014,0,0,1,1,2,2,0,0,0,0
martin-remy,2007,3.5,3500000,1,1,3,1,0,1,0,1
martin-remy,2008,0,0,1,1,3,1,0,1,0,1
martin-remy,2009,0,0,1,1,3,1,0,1,0,1
martin-remy,2010,0,0,1,1,3,1,0,1,0,1
martin-remy,2011,0,0,1,1,3,1,0,1,0,1
martin-remy,2012,0,0,1,1,3,1,0,1,0,1
martin-remy,2013,0,0,1,1,3,1,0,1,0,1
martin-remy,2014,0,0,1,1,3,1,0,1,0,1
steve-nieker,2007,3.5,3500000,2,1,4,2,0,0,0,0
steve-nieker,2008,0,0,2,1,4,2,0,0,0,0
steve-nieker,2009,0,0,2,1,4,2,0,0,0,0
steve-nieker,2010,0,0,2,1,4,2,0,0,0,0
steve-nieker,2011,0,0,2,1,4,2,0,0,0,0
steve-nieker,2012,0,0,2,1,4,2,0,0,0,0
steve-nieker,2013,0,0,2,1,4,2,0,0,0,0
steve-nieker,2014,0,0,2,1,4,2,0,0,0,0
scott-kurnit,2007,0,0,0,1,19,2,0,0,0,0
scott-kurnit,2008,0,0,0,1,19,2,0,0,0,0
scott-kurnit,2009,0,0,0,1,19,2,4,0,0,0
scott-kurnit,2010,8,8000000,0,1,19,2,16,0,0,0
scott-kurnit,2011,35,35000000,0,1,19,2,21,0,0,0
scott-kurnit,2012,0,0,3,1,19,2,21,0,0,0
scott-kurnit,2013,0,0,3,1,19,2,28,0,0,0
scott-kurnit,2014,0,0,3,1,19,3,36,0,0,0
michael-raneri,2007,0,0,0,1,4,1,0,0,1,0
michael-raneri,2008,0,0,0,1,4,1,0,0,1,0
michael-raneri,2009,0,0,0,1,4,1,0,0,1,0
michael-raneri,2010,0,0,0,1,4,1,0,0,1,0
michael-raneri,2011,0,0,0,1,4,1,0,0,1,0
michael-raneri,2012,0,0,0,1,4,1,0,0,1,0
michael-raneri,2013,0,0,1,1,4,1,0,0,1,0
michael-raneri,2014,0,0,1,1,4,1,0,0,1,0
ryan-allis,2007,5.85,5850000,2,1,3,9,0,0,1,0
ryan-allis,2008,5,5000000,2,1,3,9,0,0,1,0
ryan-allis,2009,2.550191,2550191,2,1,3,9,0,0,1,0
ryan-allis,2010,40,40000000,2,1,3,9,1,0,1,0
ryan-allis,2011,0,0,2,1,3,9,1,0,1,0
ryan-allis,2012,2.4,2400000,3,1,3,9,7,0,1,0
ryan-allis,2013,0,0,3,1,3,9,10,0,1,0
ryan-allis,2014,13.5,13500000,3,1,3,9,15,0,1,0
aaron-houghton,2007,5.85,5850000,1,1,2,5,0,0,0,0
aaron-houghton,2008,5,5000000,1,1,2,5,0,0,0,0
aaron-houghton,2009,2.550191,2550191,1,1,2,5,0,0,0,0
aaron-houghton,2010,40,40000000,1,1,2,5,0,0,0,0
aaron-houghton,2011,0,0,1,1,2,5,0,0,0,0
aaron-houghton,2012,0,0,1,1,2,5,0,0,0,0
aaron-houghton,2013,0,0,1,1,2,5,0,0,0,0
aaron-houghton,2014,0,0,1,1,2,5,0,0,0,0
suranga-chandratillake,2007,0,0,1,1,6,1,0,1,0,0
suranga-chandratillake,2008,0,0,1,1,6,1,0,1,0,0
suranga-chandratillake,2009,0,0,1,1,6,1,0,1,0,0
suranga-chandratillake,2010,0,0,1,1,6,1,0,1,0,0
suranga-chandratillake,2011,0,0,1,1,6,1,0,1,0,0
suranga-chandratillake,2012,0,0,1,1,6,1,0,1,0,0
suranga-chandratillake,2013,0,0,1,1,6,1,0,1,0,0
suranga-chandratillake,2014,0,0,1,1,6,1,1,1,0,0
jeremie-berrebi,2007,0,0,1,1,9,2,0,0,0,0
jeremie-berrebi,2008,0,0,1,1,9,2,0,0,0,0
jeremie-berrebi,2009,0,0,1,1,9,2,0,0,0,0
jeremie-berrebi,2010,0,0,2,1,9,2,0,0,0,0
jeremie-berrebi,2011,0,0,2,1,9,2,0,0,0,0
jeremie-berrebi,2012,0,0,2,1,9,2,7,0,0,0
jeremie-berrebi,2013,0,0,2,1,9,2,33,0,0,0
jeremie-berrebi,2014,0,0,2,1,9,2,36,0,0,0
jeremy-stoppelman,2007,16,16000000,1,1,4,1,0,0,0,0
jeremy-stoppelman,2008,15,15000000,1,1,4,1,0,0,0,0
jeremy-stoppelman,2009,0,0,1,1,4,1,0,0,0,0
jeremy-stoppelman,2010,25,25000000,1,1,4,1,0,0,0,0
jeremy-stoppelman,2011,0,0,1,1,4,1,0,0,0,0
jeremy-stoppelman,2012,0,0,1,1,4,1,0,0,0,0
jeremy-stoppelman,2013,0,0,1,1,4,1,10,0,0,0
jeremy-stoppelman,2014,0,0,1,1,4,1,36,0,0,0
jyri-engestrom,2007,0,0,2,1,15,3,0,0,1,1
jyri-engestrom,2008,0,0,2,1,15,3,0,0,1,1
jyri-engestrom,2009,0,0,2,1,15,3,0,0,1,1
jyri-engestrom,2010,0.775,775000,3,1,15,3,1,0,1,1
jyri-engestrom,2011,0,0,3,1,15,3,3,0,1,1
jyri-engestrom,2012,0,0,3,1,15,3,3,0,1,1
jyri-engestrom,2013,0,0,3,1,15,3,6,0,1,1
jyri-engestrom,2014,0,0,3,1,15,3,6,0,1,1
petteri-koponen,2007,0,0,1,1,17,1,0,0,0,0
petteri-koponen,2008,0,0,1,1,17,1,0,0,0,0
petteri-koponen,2009,0,0,1,1,17,1,0,0,0,0
petteri-koponen,2010,0,0,1,1,17,1,0,0,0,0
petteri-koponen,2011,0,0,1,1,17,1,0,0,0,0
petteri-koponen,2012,0,0,1,1,17,1,0,0,0,0
petteri-koponen,2013,0,0,1,1,17,1,0,0,0,0
petteri-koponen,2014,0,0,1,1,17,1,0,0,0,0
sam-rogoway,2007,0,0,1,1,2,2,0,0,0,0
sam-rogoway,2008,0,0,1,1,2,2,0,0,0,0
sam-rogoway,2009,0,0,1,1,2,2,0,0,0,0
sam-rogoway,2010,0,0,1,1,2,2,0,0,0,0
sam-rogoway,2011,0,0,1,1,2,2,0,0,0,0
sam-rogoway,2012,0,0,1,1,2,2,0,0,0,0
sam-rogoway,2013,0,0,2,1,2,2,0,0,0,0
sam-rogoway,2014,0,0,2,1,2,2,0,0,0,0
kristopher-tate,2007,0.05,50000,1,1,1,1,0,0,0,0
kristopher-tate,2008,0,0,1,1,1,1,0,0,0,0
kristopher-tate,2009,0,0,1,1,1,1,0,0,0,0
kristopher-tate,2010,0,0,1,1,1,1,0,0,0,0
kristopher-tate,2011,0,0,1,1,1,1,0,0,0,0
kristopher-tate,2012,0,0,1,1,1,1,0,0,0,0
kristopher-tate,2013,0,0,1,1,1,1,0,0,0,0
kristopher-tate,2014,0,0,1,1,1,1,0,0,0,0
jay-bartot,2007,20.6,20600000,3,1,13,5,0,1,0,0
jay-bartot,2008,0,0,3,1,13,5,0,1,0,0
jay-bartot,2009,0,0,3,1,13,5,0,1,0,0
jay-bartot,2010,0.5,500000,3,1,13,5,0,1,0,0
jay-bartot,2011,1.8,1800000,4,1,13,5,0,1,0,0
jay-bartot,2012,0,0,4,1,13,5,0,1,0,0
jay-bartot,2013,0,0,4,1,13,5,0,1,0,0
jay-bartot,2014,0,0,4,1,13,5,0,1,0,0
erik-blachford,2007,0,0,0,1,12,1,0,0,1,0
erik-blachford,2008,0,0,0,1,12,1,0,0,1,0
erik-blachford,2009,0,0,0,1,12,1,0,0,1,0
erik-blachford,2010,0,0,0,1,12,1,0,0,1,0
erik-blachford,2011,0,0,0,1,12,1,0,0,1,0
erik-blachford,2012,0.552,552000,1,1,12,1,0,0,1,0
erik-blachford,2013,0,0,1,1,12,1,10,0,1,0
erik-blachford,2014,0,0,1,1,12,1,36,0,1,0
oren-etzioni,2007,20.6,20600000,2,1,7,4,0,1,0,1
oren-etzioni,2008,0,0,2,1,7,4,0,1,0,1
oren-etzioni,2009,0,0,2,1,7,4,0,1,0,1
oren-etzioni,2010,2.5,2500000,2,1,7,4,0,1,0,1
oren-etzioni,2011,6,6000000,3,1,7,4,0,1,0,1
oren-etzioni,2012,0,0,3,1,7,4,0,1,0,1
oren-etzioni,2013,8,8000000,3,1,7,4,0,1,0,1
oren-etzioni,2014,0,0,3,1,7,4,1,1,0,1
brad-gerstner,2007,0,0,2,1,21,4,0,0,1,0
brad-gerstner,2008,0,0,3,1,21,4,0,0,1,0
brad-gerstner,2009,0,0,3,1,21,4,0,0,1,0
brad-gerstner,2010,3,3000000,4,1,21,4,0,0,1,0
brad-gerstner,2011,10.5,10500000,4,1,21,4,1,0,1,0
brad-gerstner,2012,0,0,4,1,21,4,3,0,1,0
brad-gerstner,2013,30.3,30300000,4,1,21,4,6,0,1,0
brad-gerstner,2014,0,0,4,1,21,4,6,0,1,0
cameron-yuill,2007,0,0,2,1,3,2,0,0,0,0
cameron-yuill,2008,0,0,2,1,3,2,0,0,0,0
cameron-yuill,2009,0,0,2,1,3,2,0,0,0,0
cameron-yuill,2010,0,0,2,1,3,2,0,0,0,0
cameron-yuill,2011,0,0,2,1,3,2,0,0,0,0
cameron-yuill,2012,0,0,2,1,3,2,0,0,0,0
cameron-yuill,2013,0,0,2,1,3,2,0,0,0,0
cameron-yuill,2014,0,0,2,1,3,2,0,0,0,0
anne-taylor-hartzell,2007,0,0,1,1,3,1,0,0,0,0
anne-taylor-hartzell,2008,0,0,1,1,3,1,0,0,0,0
anne-taylor-hartzell,2009,0,0,1,1,3,1,0,0,0,0
anne-taylor-hartzell,2010,0,0,1,1,3,1,0,0,0,0
anne-taylor-hartzell,2011,0,0,1,1,3,1,0,0,0,0
anne-taylor-hartzell,2012,0,0,1,1,3,1,0,0,0,0
anne-taylor-hartzell,2013,0,0,1,1,3,1,0,0,0,0
anne-taylor-hartzell,2014,0,0,1,1,3,1,0,0,0,0
lance-tokuda,2007,0,0,1,1,3,3,0,1,0,1
lance-tokuda,2008,17,17000000,1,1,3,3,0,1,0,1
lance-tokuda,2009,50,50000000,1,1,3,3,0,1,0,1
lance-tokuda,2010,10,10000000,1,1,3,3,0,1,0,1
lance-tokuda,2011,0,0,1,1,3,3,0,1,0,1
lance-tokuda,2012,9.715336,9715336,1,1,3,3,0,1,0,1
lance-tokuda,2013,0,0,3,1,3,3,0,1,0,1
lance-tokuda,2014,13.26,13260000,3,1,3,3,0,1,0,1
stefan-glaenzer,2007,0,0,1,1,9,2,0,0,0,0
stefan-glaenzer,2008,0,0,1,1,9,2,3,0,0,0
stefan-glaenzer,2009,0,0,2,1,9,2,4,0,0,0
stefan-glaenzer,2010,0,0,2,1,9,2,4,0,0,0
stefan-glaenzer,2011,0,0,2,1,9,2,6,0,0,0
stefan-glaenzer,2012,0,0,2,1,9,2,10,0,0,0
stefan-glaenzer,2013,0,0,2,1,9,2,22,0,0,0
stefan-glaenzer,2014,0,0,2,1,9,2,36,0,0,0
martin-stiksel,2007,5,5000000,1,1,2,3,0,0,0,0
martin-stiksel,2008,0,0,1,1,2,3,0,0,0,0
martin-stiksel,2009,0,0,1,1,2,3,0,0,0,0
martin-stiksel,2010,0,0,1,1,2,3,0,0,0,0
martin-stiksel,2011,0,0,1,1,2,3,0,0,0,0
martin-stiksel,2012,0,0,1,1,2,3,0,0,0,0
martin-stiksel,2013,0,0,1,1,2,3,0,0,0,0
martin-stiksel,2014,0,0,1,1,2,3,0,0,0,0
felix-miller,2007,5,5000000,1,1,2,3,0,0,0,0
felix-miller,2008,0,0,1,1,2,3,0,0,0,0
felix-miller,2009,0,0,1,1,2,3,0,0,0,0
felix-miller,2010,0,0,1,1,2,3,1,0,0,0
felix-miller,2011,0,0,1,1,2,3,1,0,0,0
felix-miller,2012,0,0,1,1,2,3,1,0,0,0
felix-miller,2013,0,0,1,1,2,3,1,0,0,0
felix-miller,2014,0,0,1,1,2,3,1,0,0,0
richard-jones,2007,5,5000000,1,1,3,4,0,0,0,0
richard-jones,2008,0,0,1,1,3,4,0,0,0,0
richard-jones,2009,0,0,2,1,3,4,0,0,0,0
richard-jones,2010,0,0,2,1,3,4,0,0,0,0
richard-jones,2011,0.585,585000,2,1,3,4,0,0,0,0
richard-jones,2012,0,0,2,1,3,4,0,0,0,0
richard-jones,2013,0,0,2,1,3,4,0,0,0,0
richard-jones,2014,0,0,2,1,3,4,0,0,0,0
steve-anderson,2007,0,0,1,1,18,2,1,0,1,0
steve-anderson,2008,0,0,2,1,18,2,1,0,1,0
steve-anderson,2009,0.5,500000,2,1,18,2,1,0,1,0
steve-anderson,2010,0.25,250000,2,1,18,2,11,0,1,0
steve-anderson,2011,0,0,2,1,18,2,15,0,1,0
steve-anderson,2012,0,0,2,1,18,2,15,0,1,0
steve-anderson,2013,0,0,2,1,18,2,15,0,1,0
steve-anderson,2014,0,0,2,1,18,2,28,0,1,0
todd-cohen,2007,0,0,1,1,3,3,0,0,1,0
todd-cohen,2008,0,0,1,1,3,3,0,0,1,0
todd-cohen,2009,0,0,1,1,3,3,0,0,1,0
todd-cohen,2010,0,0,2,1,3,3,0,0,1,0
todd-cohen,2011,0,0,3,1,3,3,0,0,1,0
todd-cohen,2012,0,0,3,1,3,3,0,0,1,0
todd-cohen,2013,0,0,3,1,3,3,0,0,1,0
todd-cohen,2014,0,0,3,1,3,3,0,0,1,0
dan-cohen,2007,0,0,2,1,12,3,0,1,0,0
dan-cohen,2008,0,0,2,1,12,3,0,1,0,0
dan-cohen,2009,0,0,2,1,12,3,0,1,0,0
dan-cohen,2010,0,0,2,1,12,3,0,1,0,0
dan-cohen,2011,0,0,3,1,12,3,0,1,0,0
dan-cohen,2012,0,0,3,1,12,3,0,1,0,0
dan-cohen,2013,0,0,3,1,12,3,0,1,0,0
dan-cohen,2014,0,0,3,1,12,3,0,1,0,0
christoph-janz,2007,1.3,1300000,2,1,7,3,0,0,0,0
christoph-janz,2008,2.8,2800000,2,1,7,3,0,0,0,0
christoph-janz,2009,0,0,2,1,7,3,1,0,0,0
christoph-janz,2010,0,0,2,1,7,3,4,0,0,0
christoph-janz,2011,0,0,3,1,7,3,31,0,0,0
christoph-janz,2012,0,0,3,1,7,3,36,0,0,0
christoph-janz,2013,0,0,3,1,7,3,36,0,0,0
christoph-janz,2014,0,0,3,1,7,3,36,0,0,0
omar-al-zabir,2007,1.3,1300000,1,1,3,1,0,1,0,1
omar-al-zabir,2008,2.8,2800000,1,1,3,1,0,1,0,1
omar-al-zabir,2009,0,0,1,1,3,1,0,1,0,1
omar-al-zabir,2010,0,0,1,1,3,1,0,1,0,1
omar-al-zabir,2011,0,0,1,1,3,1,0,1,0,1
omar-al-zabir,2012,0,0,1,1,3,1,0,1,0,1
omar-al-zabir,2013,0,0,1,1,3,1,0,1,0,1
omar-al-zabir,2014,0,0,1,1,3,1,0,1,0,1
ole-brandenburg,2007,1.3,1300000,2,1,6,2,0,0,0,0
ole-brandenburg,2008,2.8,2800000,2,1,6,2,0,0,0,0
ole-brandenburg,2009,0,0,2,1,6,2,0,0,0,0
ole-brandenburg,2010,0,0,2,1,6,2,0,0,0,0
ole-brandenburg,2011,0,0,2,1,6,2,0,0,0,0
ole-brandenburg,2012,0,0,2,1,6,2,0,0,0,0
ole-brandenburg,2013,0,0,2,1,6,2,0,0,0,0
ole-brandenburg,2014,0,0,2,1,6,2,0,0,0,0
eric-wilhelm,2007,0,0,1,1,2,1,0,0,0,0
eric-wilhelm,2008,0,0,1,1,2,1,0,0,0,0
eric-wilhelm,2009,0,0,1,1,2,1,0,0,0,0
eric-wilhelm,2010,0,0,1,1,2,1,0,0,0,0
eric-wilhelm,2011,0,0,1,1,2,1,0,0,0,0
eric-wilhelm,2012,0,0,1,1,2,1,0,0,0,0
eric-wilhelm,2013,0,0,1,1,2,1,0,0,0,0
eric-wilhelm,2014,0,0,1,1,2,1,0,0,0,0
uday-walia,2007,0,0,0,1,1,1,0,0,0,0
uday-walia,2008,0,0,1,1,1,1,0,0,0,0
uday-walia,2009,0,0,1,1,1,1,0,0,0,0
uday-walia,2010,0,0,1,1,1,1,0,0,0,0
